INCIDENT_TYPE,HUNDRED_BLOCK,MONTH,YEAR,FILE_NUMBER
Fatal/Injury Collision,132ND ST / 64TH AVE,4,2018,18-54629
Fatal/Injury Collision,150TH ST / 70A AVE,4,2018,18-54640
Fatal/Injury Collision,122ND ST / MALL ACCESS,4,2018,18-54902
Fatal/Injury Collision,136TH ST / 60TH AVE,4,2018,18-55078
Fatal/Injury Collision,132ND ST / 86TH AVE,4,2018,18-55643
Fatal/Injury Collision,KING GEORGE BLVD / 64TH AVE,4,2018,18-56651
Fatal/Injury Collision,72ND AVE / 142ND ST,4,2018,18-56672
Fatal/Injury Collision,64TH AVE / 128TH ST,4,2018,18-56974
Fatal/Injury Collision,120TH ST / 57A AVE,4,2018,18-56989
Fatal/Injury Collision,56TH AVE / 152ND ST,4,2018,18-57418
Fatal/Injury Collision,KING GEORGE BLVD / 64TH AVE,4,2018,18-57886
Fatal/Injury Collision,72ND AVE / 128TH ST,4,2018,18-58119
Fatal/Injury Collision,13800 70TH AVE,4,2018,18-58133
Fatal/Injury Collision,122ND ST / 84TH AVE,4,2018,18-58727
Fatal/Injury Collision,152ND ST / 56TH AVE,4,2018,18-58775
Fatal/Injury Collision,140TH ST / 75TH AVE,4,2018,18-59209
Fatal/Injury Collision,KING GEORGE BLVD / 72ND AVE,4,2018,18-59695
Fatal/Injury Collision,12100 59TH AVE,4,2018,18-59815
Fatal/Injury Collision,72ND AVE / KING GEORGE BLVD,4,2018,18-59969
Fatal/Injury Collision,133RD ST / 60TH AVE,4,2018,18-60047
Fatal/Injury Collision,7800 BLOCK KING GEORGE BLVD,4,2018,18-60077
Fatal/Injury Collision,72ND AVE / 128TH ST,4,2018,18-60118
Fatal/Injury Collision,8100 128TH ST,4,2018,18-60173
Fatal/Injury Collision,14900 76TH AVE,4,2018,18-60203
Fatal/Injury Collision,64TH AVE / 128TH ST,4,2018,18-60226
Fatal/Injury Collision,6600 148TH ST,4,2018,18-60279
Fatal/Injury Collision,128A ST / 68TH AVE,4,2018,18-45157
Fatal/Injury Collision,KING GEORGE BLVD / 56TH AVE,4,2018,18-46072
Fatal/Injury Collision,14300 63A AVE,4,2018,18-48450
Fatal/Injury Collision,132ND ST / 72ND AVE,4,2018,18-49706
Fatal/Injury Collision,128TH ST / 76TH AVE,4,2018,18-50427
Fatal/Injury Collision,76TH AVE / KING GEORGE BLVD,4,2018,18-51612
Fatal/Injury Collision,152ND ST / 56TH AVE,4,2018,18-53423
Fatal/Injury Collision,124TH ST / 78TH AVE,4,2018,18-55161
Fatal/Injury Collision,144TH ST / 64TH AVE,4,2018,18-56642
Fatal/Injury Collision,124TH ST / 80TH AVE,4,2018,18-56954
Fatal/Injury Collision,76TH AVE / 128TH ST,4,2018,18-58114
Fatal/Injury Collision,120A ST / 82ND AVE,4,2018,18-59698
Fatal/Injury Collision,152ND ST / 56TH AVE,4,2018,18-46788
Fatal/Injury Collision,138TH ST / 74TH AVE,3,2018,18-44224
Fatal/Injury Collision,123RD ST / 75TH AVE,4,2018,18-44579
Fatal/Injury Collision,72ND AVE / 132ND ST,4,2018,18-44887
Fatal/Injury Collision,7100 KING GEORGE BLVD,4,2018,18-45798
Fatal/Injury Collision,KING GEORGE BLVD / 78TH AVE,4,2018,18-46292
Fatal/Injury Collision,140TH ST / 76TH AVE,4,2018,18-46548
Fatal/Injury Collision,132ND ST / 80TH AVE,4,2018,18-46722
Fatal/Injury Collision,150TH ST / 58TH AVE,4,2018,18-47289
Fatal/Injury Collision,60TH AVE / 132ND ST,4,2018,18-47520
Fatal/Injury Collision,132ND ST / 84TH AVE,4,2018,18-47673
Fatal/Injury Collision,128TH ST / 76TH AVE,4,2018,18-47700
Fatal/Injury Collision,140TH ST / 78TH AVE,4,2018,18-50117
Fatal/Injury Collision,56TH AVE / 128TH ST,4,2018,18-50389
Fatal/Injury Collision,152ND ST / 72ND AVE,4,2018,18-50485
Fatal/Injury Collision,80TH AVE / 128TH ST,4,2018,18-50740
Fatal/Injury Collision,72ND AVE / KING GEORGE BLVD,4,2018,18-51187
Fatal/Injury Collision,6800 128TH ST,4,2018,18-51765
Fatal/Injury Collision,58TH AVE / 148TH ST,4,2018,18-51920
Fatal/Injury Collision,152ND ST / 72ND AVE,4,2018,18-52005
Fatal/Injury Collision,128TH ST / 80TH AVE,4,2018,18-52041
Fatal/Injury Collision,8600 130TH ST,4,2018,18-52335
Fatal/Injury Collision,148TH ST / 64TH AVE,4,2018,18-52365
Fatal/Injury Collision,126TH ST / 72ND AVE,4,2018,18-52757
Fatal/Injury Collision,152ND ST / 56TH AVE,4,2018,18-52908
Fatal/Injury Collision,82ND AVE / 128TH ST,4,2018,18-53710
Fatal/Injury Collision,13600 72ND AVE,4,2018,18-54059
Fatal/Injury Collision,144TH ST / 76TH AVE,4,2018,18-54553
Fatal/Injury Collision,88TH AVE / 140TH ST,4,2018,18-54571
Fatal/Injury Collision,80TH AVE / 128TH ST,4,2018,18-54596
Fatal/Injury Collision,70A AVE / KING GEORGE BLVD,4,2018,18-54860
Fatal/Injury Collision,72ND AVE / 130TH ST,4,2018,18-55037
Fatal/Injury Collision,8100 KING GEORGE BLVD,4,2018,18-55061
Fatal/Injury Collision,7200 152ND ST,4,2018,18-55531
Fatal/Injury Collision,120A ST / 76TH AVE,4,2018,18-56059
Fatal/Injury Collision,128TH ST / 80TH AVE,4,2018,18-56587
Fatal/Injury Collision,128TH ST / 64TH AVE,4,2018,18-56956
Fatal/Injury Collision,88TH AVE / 140TH ST,4,2018,18-56968
Fatal/Injury Collision,8200 132ND ST,4,2018,18-57075
Fatal/Injury Collision,64TH AVE / 138TH ST,4,2018,18-57142
Fatal/Injury Collision,72ND AVE / 134TH ST,4,2018,18-57533
Fatal/Injury Collision,60TH AVE / 132ND ST,4,2018,18-57544
Fatal/Injury Collision,6500 KING GEORGE BLVD,4,2018,18-57822
Fatal/Injury Collision,70A AVE / KING GEORGE BLVD,4,2018,18-59250
Fatal/Injury Collision,76TH AVE / KING GEORGE BLVD,4,2018,18-59510
Fatal/Injury Collision,15100 56TH AVE,4,2018,18-60006
Fatal/Injury Collision,7000 152ND ST,4,2018,18-44844
Fatal/Injury Collision,15200 56TH AVE,4,2018,18-45670
Fatal/Injury Collision,KING GEORGE BLVD / 56TH AVE,4,2018,18-45844
Fatal/Injury Collision,58TH AVE / KING GEORGE BLVD,4,2018,18-46084
Fatal/Injury Collision,124TH ST / 72ND AVE,4,2018,18-46678
Fatal/Injury Collision,70A AVE / KING GEORGE BLVD,4,2018,18-47625
Fatal/Injury Collision,13200 64TH AVE,4,2018,18-49041
Fatal/Injury Collision,7400 KING GEORGE BLVD,4,2018,18-51728
Fatal/Injury Collision,12600 68TH AVE,4,2018,18-52407
Fatal/Injury Collision,68B AVE / 144TH ST,4,2018,18-52717
Fatal/Injury Collision,68TH AVE / 135TH ST,4,2018,18-56755
Fatal/Injury Collision,8700 BLOCK KING GEORGE BLVD,4,2018,18-50847
Fatal/Injury Collision,15100 56TH AVE,4,2018,18-60006
Fatal/Injury Collision,65A AVE / 172ND ST,4,2018,18-45540
Fatal/Injury Collision,98A AVE / 192ND ST,4,2018,18-45990
Fatal/Injury Collision,180TH ST / GOLDEN EARS WAY,4,2018,18-49824
Fatal/Injury Collision,187TH ST / 96TH AVE,4,2018,18-54281
Fatal/Injury Collision,18000 FRASER HWY,4,2018,18-55795
Fatal/Injury Collision,176TH ST / 80TH AVE,4,2018,18-56670
Fatal/Injury Collision,176TH ST / 64TH AVE,4,2018,18-59357
Fatal/Injury Collision,5800 CLOVERDALE BPS,4,2018,18-51123
Fatal/Injury Collision,COLEBROOK RD / 192ND ST,4,2018,18-48837
Fatal/Injury Collision,180TH ST / 60TH AVE,4,2018,18-44697
Fatal/Injury Collision,176TH ST / 56TH AVE,4,2018,18-46210
Fatal/Injury Collision,192ND ST / 54TH AVE,4,2018,18-46381
Fatal/Injury Collision,192ND ST / 72ND AVE,4,2018,18-46535
Fatal/Injury Collision,56TH AVE / 168TH ST,4,2018,18-46766
Fatal/Injury Collision,192ND ST / 96TH AVE,4,2018,18-47115
Fatal/Injury Collision,TRANS CANADA HWY / 192ND ST OFRP,4,2018,18-47515
Fatal/Injury Collision,192ND ST / 96TH AVE,4,2018,18-48168
Fatal/Injury Collision,FRASER HWY / 176TH ST,4,2018,18-48310
Fatal/Injury Collision,6200 172ND ST,4,2018,18-49496
Fatal/Injury Collision,188TH ST / FRASER HWY,4,2018,18-50414
Fatal/Injury Collision,FRASER HWY / 64TH AVE,4,2018,18-50870
Fatal/Injury Collision,5600 175TH ST,4,2018,18-52696
Fatal/Injury Collision,184TH ST / 56TH AVE,4,2018,18-53262
Fatal/Injury Collision,96TH AVE / 192ND ST,4,2018,18-53394
Fatal/Injury Collision,FRASER HWY / 64TH AVE,4,2018,18-56226
Fatal/Injury Collision,168TH ST / 60TH AVE,4,2018,18-56978
Fatal/Injury Collision,192ND ST / 60TH AVE,4,2018,18-57514
Fatal/Injury Collision,19300 96TH AVE,4,2018,18-57754
Fatal/Injury Collision,168TH ST / 56TH AVE,4,2018,18-57950
Fatal/Injury Collision,176TH ST / FRASER HWY,2,2018,18-24079
Fatal/Injury Collision,98A AVE / 192ND ST,4,2018,18-45990
Fatal/Injury Collision,18900 70B AVE,4,2018,18-46279
Fatal/Injury Collision,88TH AVE / 176TH ST,4,2018,18-46844
Fatal/Injury Collision,188TH ST / 56TH AVE,4,2018,18-52801
Fatal/Injury Collision,17000 GREENWAY DR,4,2018,18-52867
Fatal/Injury Collision,18100 61B AVE,4,2018,18-59288
Fatal/Injury Collision,64TH AVE / 160TH ST,4,2018,18-46530
Fatal/Injury Collision,54TH AVE / 188TH ST,4,2018,18-46642
Fatal/Injury Collision,5200 185A ST,4,2018,18-47043
Fatal/Injury Collision,17900 BLOCK 58TH AVE,4,2018,18-47241
Fatal/Injury Collision,17900 58TH AVE,4,2018,18-47244
Fatal/Injury Collision,176TH ST / 64TH AVE,4,2018,18-47726
Fatal/Injury Collision,58A AVE / 176TH ST,4,2018,18-48088
Fatal/Injury Collision,96TH AVE CONN / GOLDEN EARS WAY,4,2018,18-51657
Fatal/Injury Collision,18800 BLOCK GOLDEN EARS WAY,4,2018,18-52529
Fatal/Injury Collision,60TH AVE / 176TH ST,4,2018,18-52774
Fatal/Injury Collision,175TH ST / 64TH AVE,4,2018,18-53675
Fatal/Injury Collision,6300 BLOCK 168TH ST,4,2018,18-55635
Fatal/Injury Collision,60TH AVE / ENTERPRISE WAY,4,2018,18-55969
Fatal/Injury Collision,176TH ST OFRP / TRANS CANADA HWY,4,2018,18-56127
Fatal/Injury Collision,19500 LANGLEY BPS,4,2018,18-56284
Fatal/Injury Collision,179TH ST / 64TH AVE,4,2018,18-56293
Fatal/Injury Collision,64TH AVE / 164TH ST,4,2018,18-57566
Fatal/Injury Collision,176TH ST / 64TH AVE,4,2018,18-53992
Fatal/Injury Collision,96TH AVE / 187TH ST,4,2018,18-58396
Fatal/Injury Collision,13400 BLOCK MARINE DR,4,2018,18-45030
Fatal/Injury Collision,148TH ST / KING GEORGE BLVD,4,2018,18-46335
Fatal/Injury Collision,KING GEORGE BLVD / 32ND AVE,4,2018,18-49321
Fatal/Injury Collision,24TH AVE / MALL ACCESS,4,2018,18-51235
Fatal/Injury Collision,17300 16TH AVE,4,2018,18-53821
Fatal/Injury Collision,4200 KING GEORGE BLVD,4,2018,18-54954
Fatal/Injury Collision,24TH AVE / 160TH ST,4,2018,18-58920
Fatal/Injury Collision,KING GEORGE BLVD / 24TH AVE,4,2018,18-46649
Fatal/Injury Collision,154TH ST / 17A AVE,4,2018,18-46674
Fatal/Injury Collision,32ND AVE / CROYDON DR,4,2018,18-46879
Fatal/Injury Collision,172ND ST / 4TH AVE,4,2018,18-47539
Fatal/Injury Collision,177TH ST / 16TH AVE,4,2018,18-49106
Fatal/Injury Collision,16TH AVE / 168TH ST,4,2018,18-50413
Fatal/Injury Collision,19300 8TH AVE,4,2018,18-51014
Fatal/Injury Collision,44TH AVE / KING GEORGE BLVD,4,2018,18-51188
Fatal/Injury Collision,40TH AVE / 184TH ST,4,2018,18-52210
Fatal/Injury Collision,192ND ST / 32ND AVE,4,2018,18-52319
Fatal/Injury Collision,14800 28TH AVE,4,2018,18-57718
Fatal/Injury Collision,176TH ST / 16TH AVE,4,2018,18-58074
Fatal/Injury Collision,176TH ST / 20TH AVE,4,2018,18-58317
Fatal/Injury Collision,2200 160TH ST,4,2018,18-58333
Fatal/Injury Collision,KING GEORGE BLVD / MALL ACCESS,4,2018,18-59477
Fatal/Injury Collision,KING GEORGE BLVD / 10TH AVE,4,2018,18-59874
Fatal/Injury Collision,152ND ST / 24TH AVE,4,2018,18-59991
Fatal/Injury Collision,KING GEORGE BLVD / 32ND AVE,4,2018,18-49321
Fatal/Injury Collision,16TH AVE / 172ND ST,4,2018,18-50367
Fatal/Injury Collision,24TH AVE / MALL ACCESS,4,2018,18-51235
Fatal/Injury Collision,40TH AVE / 184TH ST,4,2018,18-51640
Fatal/Injury Collision,4200 KING GEORGE BLVD,4,2018,18-54954
Fatal/Injury Collision,HWY 99 / 16TH AVE OFRP,4,2018,18-57629
Fatal/Injury Collision,KING GEORGE BLVD / 44TH AVE,4,2018,18-46859
Fatal/Injury Collision,36TH AVE / 192ND ST,4,2018,18-46915
Fatal/Injury Collision,156A ST / 32ND AVE,4,2018,18-48453
Fatal/Injury Collision,19100 8TH AVE,4,2018,18-48621
Fatal/Injury Collision,167TH ST / 17TH AVE,4,2018,18-48790
Fatal/Injury Collision,15900 26TH AVE,4,2018,18-49376
Fatal/Injury Collision,,4,2018,18-50399
Fatal/Injury Collision,HWY 99 / 32ND AVE OFRP,4,2018,18-51218
Fatal/Injury Collision,163RD ST / 24TH AVE,4,2018,18-52187
Fatal/Injury Collision,152ND ST / 36TH AVE,4,2018,18-52481
Fatal/Injury Collision,15200 32ND AVE,4,2018,18-55074
Fatal/Injury Collision,175A ST / 0TH AVE,4,2018,18-55448
Fatal/Injury Collision,1800 144TH ST,4,2018,18-55571
Fatal/Injury Collision,15100 18TH AVE,4,2018,18-57244
Fatal/Injury Collision,8TH AVE / 8TH AVE OFRP,4,2018,18-60048
Fatal/Injury Collision,1900 152ND ST,4,2018,18-45146
Fatal/Injury Collision,18900 36TH AVE,4,2018,18-45508
Fatal/Injury Collision,16TH AVE / 192ND ST,4,2018,18-46203
Fatal/Injury Collision,176TH ST / 32ND AVE,4,2018,18-47410
Fatal/Injury Collision,152ND ST / 32ND AVE,4,2018,18-49555
Fatal/Injury Collision,15300 24TH AVE,4,2018,18-53883
Fatal/Injury Collision,2200 160TH ST,4,2018,18-58333
Fatal/Injury Collision,12400 BLOCK NORDEL WAY,4,2018,18-54730
Graffiti,6358 129 ST,4,2018,20190265
Graffiti,6870 144 ST,4,2018,20229656
Graffiti,6257 SUNDANCE DR,4,2018,20224114
Graffiti,6455 138 ST,4,2018,20164005
Graffiti,16060 110A AVE,4,2018,20126680
Graffiti,6417 136A ST,4,2018,20121879
Graffiti,5984 191A ST,4,2018,20210636
Graffiti,13187 88 AVE,4,2018,20153237
Graffiti,15245 80 AVE,4,2018,20238307
Graffiti,19430 62A AVE,4,2018,20210994
Graffiti,12114 64 AVE,4,2018,20123546
Graffiti,6412 138 ST,4,2018,20088602
Graffiti,5410 189A ST,4,2018,20241030
Graffiti,14601 20 AVE,4,2018,20198488
Graffiti,14790 60 AVE,3,2018,20118303
Graffiti,15198 61 AVE,4,2018,20183866
Graffiti,15613 102 AVE,4,2018,20160466
Graffiti,15346 103A AVE,4,2018,20257675
Graffiti,9904 KING GEORGE BLVD,4,2018,20244647
Graffiti,6276 146 ST,4,2018,20221431
Graffiti,15105 105 AVE,4,2018,20125388
Graffiti,6380 121 ST,4,2018,20191695
Graffiti,2789 CRANLEY DR,4,2018,20123214
Break and Enter - Business,10700 KING GEORGE BLVD,4,2018,18-57493
Break and Enter - Business,13400 108TH AVE,5,2018,18-60989
Break and Enter - Business,10400 KING GEORGE BLVD,5,2018,18-61447
Break and Enter - Business,12500 KING GEORGE BLVD,5,2018,18-63472
Break and Enter - Business,10600 TIMBERLAND RD,5,2018,18-63873
Break and Enter - Business,10500 KING GEORGE BLVD,5,2018,18-64346
Break and Enter - Business,13500 108TH AVE,5,2018,18-64382
Break and Enter - Business,10500 KING GEORGE BLVD,5,2018,18-65115
Break and Enter - Business,13700 100TH AVE,5,2018,18-65175
Break and Enter - Business,13500 98A AVE,5,2018,18-65467
Break and Enter - Business,12500 KING GEORGE BLVD,5,2018,18-65654
Break and Enter - Business,10500 KING GEORGE BLVD,5,2018,18-65781
Break and Enter - Business,12800 96TH AVE,5,2018,18-66674
Break and Enter - Business,10500 KING GEORGE BLVD,5,2018,18-67295
Break and Enter - Business,13400 108TH AVE,5,2018,18-67495
Break and Enter - Business,13600 105A AVE,5,2018,18-67751
Break and Enter - Business,9800 KING GEORGE BLVD,5,2018,18-67807
Break and Enter - Business,13600 GROSVENOR RD,5,2018,18-69055
Break and Enter - Business,112A AVE / 126A ST,5,2018,18-71255
Break and Enter - Business,10400 KING GEORGE BLVD,5,2018,18-71788
Break and Enter - Business,10600 135A ST,5,2018,18-72371
Break and Enter - Business,10700 UNIVERSITY DR,5,2018,18-72507
Break and Enter - Business,12800 KING GEORGE BLVD,5,2018,18-74887
Break and Enter - Business,12200 INDUSTRIAL RD,5,2018,18-75334
Break and Enter - Business,12700 110TH AVE,5,2018,18-76195
Break and Enter - Business,12800 KING GEORGE BLVD,5,2018,18-78740
Break and Enter - Business,14000 108TH AVE,5,2018,18-61654
Break and Enter - Business,15600 88TH AVE,5,2018,18-62782
Break and Enter - Business,9300 160TH ST,5,2018,18-64303
Break and Enter - Business,10900 160TH ST,5,2018,18-64935
Break and Enter - Business,14800 100TH AVE,5,2018,18-65132
Break and Enter - Business,15300 101ST AVE,5,2018,18-67352
Break and Enter - Business,15300 101ST AVE,5,2018,18-67360
Break and Enter - Business,10100 152A ST,5,2018,18-67788
Break and Enter - Business,15300 FRASER HWY,5,2018,18-69030
Break and Enter - Business,14600 108TH AVE,5,2018,18-71805
Break and Enter - Business,14800 108TH AVE,5,2018,18-72888
Break and Enter - Business,15600 FRASER HWY,5,2018,18-73518
Break and Enter - Business,15700 FRASER HWY,5,2018,18-74145
Break and Enter - Business,16400 80TH AVE,5,2018,18-74765
Break and Enter - Business,7500 134A ST,5,2018,18-62447
Break and Enter - Business,8000 128TH ST,5,2018,18-63874
Break and Enter - Business,12300 88TH AVE,5,2018,18-65944
Break and Enter - Business,13300 COMBER WAY,5,2018,18-66967
Break and Enter - Business,13300 COMBER WAY,5,2018,18-67115
Break and Enter - Business,12500 82ND AVE,5,2018,18-67763
Break and Enter - Business,12800 62ND AVE,5,2018,18-67896
Break and Enter - Business,83800 128TH ST,5,2018,18-68390
Break and Enter - Business,8200 128TH ST,5,2018,18-68393
Break and Enter - Business,12400 82ND AVE,5,2018,18-68398
Break and Enter - Business,8300 128TH ST,5,2018,18-68448
Break and Enter - Business,14500 66TH AVE,5,2018,18-69916
Break and Enter - Business,14500 66TH AVE,5,2018,18-69969
Break and Enter - Business,12100 88TH AVE,5,2018,18-72381
Break and Enter - Business,184TH ST / 56TH AVE,5,2018,18-61433
Break and Enter - Business,19300 98A AVE,5,2018,18-63814
Break and Enter - Business,56TH AVE / 184TH ST,5,2018,18-64339
Break and Enter - Business,5400 192ND ST,5,2018,18-64436
Break and Enter - Business,5600 176A ST,5,2018,18-66667
Break and Enter - Business,19200 66A AVE,5,2018,18-66668
Break and Enter - Business,17600 96TH AVE,5,2018,18-67139
Break and Enter - Business,5900 176A ST,5,2018,18-68073
Break and Enter - Business,19100 FRASER HWY,5,2018,18-68966
Break and Enter - Business,18600 FRASER HWY,5,2018,18-68970
Break and Enter - Business,19200 94TH AVE,5,2018,18-69671
Break and Enter - Business,19400 54TH AVE,5,2018,18-70077
Break and Enter - Business,19000 72ND AVE,5,2018,18-70806
Break and Enter - Business,5600 176TH ST,5,2018,18-71262
Break and Enter - Business,19400 54TH AVE,5,2018,18-71740
Break and Enter - Business,7100 188TH ST,5,2018,18-75773
Break and Enter - Business,19200 64TH AVE,5,2018,18-76229
Break and Enter - Business,19200 96TH AVE,5,2018,18-77677
Break and Enter - Business,15300 17TH AVE,4,2018,18-57595
Break and Enter - Business,2400 161A ST,5,2018,18-60913
Break and Enter - Business,3100 MCBRIDE AVE,5,2018,18-61603
Break and Enter - Business,2600 160TH ST,5,2018,18-63948
Break and Enter - Business,300 175A ST,5,2018,18-64327
Break and Enter - Business,15300 24TH AVE,5,2018,18-65128
Break and Enter - Business,16100 24TH AVE,5,2018,18-65605
Break and Enter - Business,15300 17TH AVE,5,2018,18-66742
Break and Enter - Business,16000 24TH AVE,5,2018,18-66847
Break and Enter - Business,3500 KING GEORGE BLVD,5,2018,18-66869
Break and Enter - Business,13100 19A AVE,5,2018,18-67324
Break and Enter - Business,15300 24TH AVE,5,2018,18-67824
Break and Enter - Business,15200 32ND AVE,5,2018,18-71186
Break and Enter - Business,17500 20TH AVE,5,2018,18-71307
Break and Enter - Business,1700 SOUTHMERE CRES,5,2018,18-71984
Break and Enter - Business,19100 22ND AVE,5,2018,18-72879
Break and Enter - Business,19200 21ST AVE,5,2018,18-72968
Break and Enter - Business,1700 MARTIN DR,5,2018,18-74873
Break and Enter - Residence,10800 133A ST,5,2018,18-60421
Break and Enter - Residence,13200 KING GEORGE BLVD,5,2018,18-60426
Break and Enter - Residence,9800 130TH ST,5,2018,18-60569
Break and Enter - Residence,8800 ROSLIN PL,5,2018,18-60885
Break and Enter - Residence,13200 KING GEORGE BLVD,5,2018,18-60933
Break and Enter - Residence,10500 139TH ST,5,2018,18-60961
Break and Enter - Residence,10800 130TH ST,5,2018,18-61287
Break and Enter - Residence,12300 104TH AVE,5,2018,18-61496
Break and Enter - Residence,11200 135TH ST,5,2018,18-61639
Break and Enter - Residence,10300 127TH ST,5,2018,18-61904
Break and Enter - Residence,13800 BERG RD,5,2018,18-62036
Break and Enter - Residence,10100 133RD ST,5,2018,18-62483
Break and Enter - Residence,10100 PARK DR,5,2018,18-63844
Break and Enter - Residence,10100 128A ST,5,2018,18-63851
Break and Enter - Residence,13400 98TH AVE,5,2018,18-64322
Break and Enter - Residence,12900 OLD YALE RD,5,2018,18-64765
Break and Enter - Residence,9800 130TH ST,5,2018,18-66656
Break and Enter - Residence,12300 104TH AVE,5,2018,18-66657
Break and Enter - Residence,10400 UNIVERSITY DR,5,2018,18-67930
Break and Enter - Residence,10300 132ND ST,5,2018,18-68540
Break and Enter - Residence,13100 112TH AVE,5,2018,18-70124
Break and Enter - Residence,10300 127TH ST,5,2018,18-70289
Break and Enter - Residence,10000 PARK DR,5,2018,18-70548
Break and Enter - Residence,9300 128TH ST,5,2018,18-70710
Break and Enter - Residence,8900 CRICHTON DR,5,2018,18-70761
Break and Enter - Residence,12900 108TH AVE,5,2018,18-70793
Break and Enter - Residence,12700 107A AVE,5,2018,18-71985
Break and Enter - Residence,9600 134TH ST,5,2018,18-72090
Break and Enter - Residence,10500 131A ST,5,2018,18-73505
Break and Enter - Residence,105TH AVE / 138TH ST,5,2018,18-73609
Break and Enter - Residence,10200 124A ST,5,2018,18-76817
Break and Enter - Residence,9900 WHALLEY BLVD,5,2018,18-77181
Break and Enter - Residence,12700 113B AVE,5,2018,18-79181
Break and Enter - Residence,12900 106A AVE,5,2018,18-65594
Break and Enter - Residence,10600 150TH ST,5,2018,18-60767
Break and Enter - Residence,10000 143A ST,5,2018,18-62628
Break and Enter - Residence,13900 115TH AVE,5,2018,18-63330
Break and Enter - Residence,9200 154TH ST,4,2018,18-64445
Break and Enter - Residence,10200 140TH ST,5,2018,18-65245
Break and Enter - Residence,15500 86TH AVE,5,2018,18-65837
Break and Enter - Residence,10000 153RD ST,5,2018,18-66515
Break and Enter - Residence,14300 103RD AVE,5,2018,18-66641
Break and Enter - Residence,15400 92ND AVE,5,2018,18-67053
Break and Enter - Residence,14700 109A AVE,5,2018,18-67197
Break and Enter - Residence,10200 156A ST,5,2018,18-67569
Break and Enter - Residence,14500 106TH AVE,5,2018,18-68110
Break and Enter - Residence,10100 153RD ST,5,2018,18-68409
Break and Enter - Residence,11000 JAY CRES,5,2018,18-68527
Break and Enter - Residence,11400 GLEN AVON DR,5,2018,18-68530
Break and Enter - Residence,14900 KEW DR,5,2018,18-68532
