ANCILLARYROLE,ENABLED,FITTING_TYPE,FITTING_TYPE2,FACILITYID,LEGACYID,NODE_NO,FITTING_SIZE,MATERIAL,RIM_ELEVATION,INVERT,DEPTH,STATUS,PROJECT_NO,YR,OWNER,LOCATION,COMMENTS,GIS_ENTRY_STAGE,WARRANTYDATE,CONDITION,CONDITIONDATE,YTD_COST,LIFECYCLE_COST,CRE_DATE,MOD_DATE,Latitude,Longitude
0,1,4,Tee,1000310318,16728,1454403374,300,PVC,,22.9,,In Service,7898-0245-00,2002,Surrey,,,Final AB,,,,,,20030415,,49.064015,-122.819297
,1,4,Tee,1001565479,,1512803308,,,,,,In Service,,,Surrey,,,,,,,,,20130129,20140501,49.062810,-122.803228
,1,4,Tee,1001565484,,1512803358,,,,,,In Service,,,Surrey,,,,,,,,,20130129,20140501,49.063722,-122.803219
,1,4,Tee,1001597087,,1407206213,300,CAS,,34.85,,In Service,7805-0300-00,2013,Surrey,,,Final AB,,,,,,20140214,20140501,49.115415,-122.832123
0,1,4,Tee,1000308215,10827,1571601888,,,80.62,,,In Service,,1973,Surrey,,,,,,,,,19900525,,49.037378,-122.787117
0,1,4,Tee,1000312270,13665,1399007401,,,71.5,,,In Service,,1990,Surrey,,,,,,,,,19940304,,49.137191,-122.834293
0,1,4,Tee,1000300103,15232,1359110423,300,DI,,80.45,,In Service,1299-620,2000,Surrey,,,,,,,,,20020703,20110608,49.191626,-122.845131
0,1,4,Tee,1000312892,15238,1353706014,250,CAS,,87.15,,In Service,1294-0110-00,1996,Surrey,,SEE TIE IN JULY 8/92,Final AB,,,,,,20020704,,49.111851,-122.846873
0,1,4,Tee,1000313113,15278,1389305811,450,CAS,91,85.39,5.61,In Service,7893-0479-00,2001,Surrey,,,Final AB,,,,,,20020709,,49.108154,-122.837070
0,1,4,Tee,1000313195,15398,1668106237,200,CAS,,20.5,,In Service,7895-0288-00,2000,Surrey,,,Final AB,,,,,,20020716,,49.115730,-122.760196
0,1,4,Tee,1000308522,14355,1133010053,,,,,,In Service,,1997,Surrey,,,,,,,,,19971015,,49.185002,-122.907591
0,1,4,Tee,1000308567,4697,1498809270,,,92.96,,,In Service,,1978,Surrey,,,,,,,,,19890425,,49.170951,-122.806633
0,1,4,Tee,1000308647,4930,1458508817,,,65.42,,,In Service,,1982,Surrey,,,,,,,,,19890501,,49.162781,-122.817787
0,1,4,Tee,1000308710,5103,1502409164,,,91.85,,,In Service,,1983,Surrey,,,,,,,,,19890505,,49.169028,-122.805643
0,1,4,Tee,1000305810,13648,1853905646,,,53.99,,,In Service,,1993,Surrey,,,,,,,,,19940302,,49.105201,-122.709075
0,1,4,Tee,1000305907,8897,1259805284,,,31.5,,,In Service,,1980,Surrey,,,,,,,,,19900115,,49.098949,-122.872740
,1,0,Cap,1001810297,,1222111184,300,CAS,,,,In Service,SFPR Seg. 6,2013,Surrey,,,Final AB,,,,,,20150227,20150227,49.205438,-122.882939
0,0,4,Tee,1000298987,11945,1175510722,,,-0.3,,,Abandoned,,1992,Surrey,,,,,,,,,19961011,20150228,49.197331,-122.895789
0,1,4,Tee,1000306061,7653,1477910403,,,96.1,,,In Service,,1966,Surrey,,,,,,,,,19891011,,49.191454,-122.812321
0,1,4,Tee,1000306151,12336,1518610711,,,83.33,,,In Service,,1971,Surrey,,,,,,,,,19900823,,49.197005,-122.801083
0,1,4,Tee,1000306175,12389,1485110983,,,81.57,,,In Service,,1982,Surrey,,,,,,,,,19900824,,49.201948,-122.810304
0,1,4,Tee,1000306213,1266,1957206362,,,29.87,,,In Service,,1979,Surrey,,,,,,,,,19881024,,49.118061,-122.680523
0,1,4,Tee,1000306289,13987,1952406174,,,24.57,,,In Service,,1994,Surrey,,,,,,,,,19950116,,49.114669,-122.681872
0,1,4,Tee,1000306306,11197,1940506256,,,28.05,,,In Service,,1994,Surrey,,,,,,,,,19960814,,49.116162,-122.685133
0,1,4,Tee,1000306366,9150,1241709902,,,75.8,,,In Service,,1984,Surrey,,,,,,,,,19900130,,49.182481,-122.877536
0,1,4,Tee,1000306453,12099,1225809698,,,87.33,,,In Service,,1971,Surrey,,,,,,,,,19900810,,49.178803,-122.881932
0,1,4,Tee,1000299811,15074,1574811230,150,DI,,86.48,,In Service,7899-0139-00,2001,Surrey,,,Final AB,,,,,,20020611,20110608,49.206125,-122.785518
0,1,4,Tee,1000299074,11013,1309701270,,,62.36,,,In Service,,1974,Surrey,,,,,,,,,19900608,,49.026313,-122.859207
0,1,4,Tee,1000823357,,1196710361,200,DI,,,,In Service,4516,1979,Surrey,,,Final AB,,,,,,20070426,20110608,49.190561,-122.889974
0,1,4,Tee,1000299156,2525,1329801301,,,52.71,,,In Service,,1987,Surrey,,,,,,,,,19910215,,49.026867,-122.853696
0,1,4,Tee,1000823574,,1579703557,300,DI,,15.22,,In Service,7806-0006-00,2007,Surrey,,,Final AB,20070531,,,,,20070427,20110608,49.067284,-122.784784
0,1,4,Tee,1000299179,13374,1337301248,,,43.43,,,In Service,,1993,Surrey,,,,,,,,,19940711,,49.025909,-122.851622
0,1,4,Tee,1000301577,19149,1919302469,450,DI,,42.25,,In Service,1204-6050-00,2005,Surrey,,,Final AB,,,,,,20051005,20110608,49.047384,-122.691378
0,1,4,Tee,1000299229,10881,1299301246,,,62.76,,,In Service,,1974,Surrey,,,,,,,,,19900608,,49.025892,-122.862085
0,1,4,Tee,1000299827,19466,1563211230,200,PVC,,87.36,,In Service,7804-0324-00,2008,Surrey,,,Final AB,,,,,,20060320,20081126,49.206141,-122.788740
,1,4,Tee,1001811240,,1322811610,250,CAS,,,,In Service,SFPR Seg. 7,2013,Surrey,,,Final AB,,,,,,20150303,20150303,49.213111,-122.855101
0,1,4,Tee,1000301062,10164,1326001775,,,92.83,,,In Service,,1980,Surrey,,,,,,,,,19900328,,49.035445,-122.854713
0,1,4,Tee,1000301084,10203,1337401657,,,87.79,,,In Service,,1979,Surrey,,,,,,,,,19900330,,49.033304,-122.851581
0,1,4,Tee,1000301109,10233,1334301848,,,93.89,,,In Service,,1983,Surrey,,,,,,,,,19900330,,49.036770,-122.852418
,1,4,Tee,1001188015,,1828409626,400,,,,,In Service,F/T,2010,Surrey,,,Final AB,,,,,,20110127,20160225,49.176960,-122.715659
0,1,4,Tee,1000300740,1253,1410102299,,,91.5,,,In Service,,1994,Surrey,,,,,,,,,19950712,,49.044897,-122.831526
0,1,4,Tee,1000300771,13909,1377101645,,,89.32,,,In Service,,1995,Surrey,,,,,,,,,19960321,,49.033079,-122.840649
,1,2,Reducer,1001861626,,1250210022,150,DI,,65.84,,In Service,1213-3030-00,2015,Surrey,,150 X 100 Reducer,Final AB,,,,,,20160225,20160225,49.184405,-122.875240
0,1,4,Tee,1000300844,10371,1404801694,,,86.32,,,In Service,,1980,Surrey,,,,,,,,,19900430,,49.033961,-122.833021
0,1,4,Tee,1000300885,10415,1427401596,,,84.41,,,In Service,,1980,Surrey,,,,,,,,,19900502,,49.032162,-122.826821
0,1,4,Tee,1000301021,10105,1290801637,,,77.7,,,In Service,,1982,Surrey,,,,,,,,,19900327,,49.032971,-122.864404
0,1,4,Tee,1000301041,9852,1319201572,,,84.45,,,In Service,,1979,Surrey,,,,,,,,,19900328,,49.031784,-122.856583
0,1,4,Tee,1000301244,2578,1759800038,,,16.77,,,In Service,,1987,Surrey,,,,,,,,,19890127,,49.003807,-122.735518
,0,4,Tee,1001861661,,1494811436,200,DI,,43.58,,In Service,Gateway E1,2014,Surrey,,,Final AB,,,,,,20160225,20160225,49.209896,-122.807611
0,1,4,Tee,1000298137,3223,1196008519,,,93.7,,,In Service,,1987,Surrey,,,,,,,,,19890405,,49.157476,-122.890206
0,1,4,Tee,1000298158,4087,1196008634,,,92.4,,,In Service,,1982,Surrey,,,,,,,,,19890406,,49.159556,-122.890202
0,1,4,Tee,1000298159,4088,1202308678,,,90.06,,,In Service,,1981,Surrey,,,,,,,,,19890406,,49.160359,-122.888462
0,1,4,Tee,1000298430,3527,1599910908,,,78.24,,,In Service,,1970,Surrey,,,,,,,,,19890309,,49.200537,-122.778627
0,1,4,Tee,1000298485,4662,1529310404,,,89.66,,,In Service,,1992,Surrey,,,,,,,,,19921013,,49.191451,-122.798133
0,1,4,Tee,1000298574,3658,1569911109,,,83.2,,,In Service,,1980,Surrey,,,,,,,,,19890316,,49.204184,-122.786879
0,1,4,Tee,1000309571,2988,1277806976,200,DI,86.5,,,Abandoned,,1988,Surrey,,,,,,,,,19910606,20110608,49.129543,-122.867704
0,1,4,Tee,1000311711,12738,1358008321,150,DI,37.5,,,Abandoned,,1995,Surrey,,,,,,,,,19960119,20110608,49.153848,-122.845531
0,1,4,Tee,1000306823,15933,1478709616,400,CAS,,94.54,,In Service,1201-5050-00,2002,Surrey,,,Final AB,,,,,,20020918,,49.176976,-122.812166
0,1,4,Tee,1000306829,15942,1519410019,350,CAS,89.31,86.5,2.81,In Service,1299-3080-00,2000,Surrey,,,Final AB,,,,,,20020918,,49.184244,-122.800915
0,1,4,Tee,1000313993,8131,1762110412,,,2.38,,,In Service,,1992,Surrey,,,,,,,,,19930113,20160310,49.191472,-122.733894
0,1,4,Tee,1000313784,9880,1617601243,,,41.36,,,In Service,,1981,Surrey,,,,,,,,,19900320,,49.025698,-122.774525
0,1,4,Tee,1000313787,9883,1605501222,,,49.35,,,In Service,,1981,Surrey,,,,,,,,,19900320,,49.025319,-122.777857
0,1,4,Tee,1000313789,9885,1616401143,,,38,,,In Service,,1983,Surrey,,,,,,,,,19900320,,49.023886,-122.774874
0,1,4,Tee,1000313864,10094,1620601043,,,31.6,,,In Service,,1983,Surrey,,,,,,,,,19900327,,49.022073,-122.773730
0,1,4,Tee,1000313933,10737,1621400987,,,28.7,,,In Service,,1993,Surrey,,,,,,,,,19900322,,49.021050,-122.773501
0,1,1,Cross,1000315337,11406,1292711030,150,DI,47.73,,,In Service,,1968,Surrey,,,Final AB,,,,,,19900627,20111007,49.202870,-122.863408
0,1,4,Tee,1000314006,13304,1709710413,,,40.39,,,In Service,,1992,Surrey,,,,,,,,,19930505,,49.191521,-122.748369
0,1,4,Tee,1000314009,13807,1693310577,,,43.16,,,In Service,,1994,Surrey,,,,,,,,,19941122,,49.194496,-122.752864
0,1,4,Tee,1000823551,,1774510321,300,DI,,0.47,,In Service,1203-3200-00,2005,Surrey,,,Final AB,,,,,,20070426,20160310,49.189571,-122.730463
0,1,4,Tee,1000314095,11266,1605609021,,,68.2,,,In Service,,1990,Surrey,,,,,,,,,19900620,,49.166395,-122.777186
0,1,4,Tee,1000311892,12723,1625108219,,,60.2,,,In Service,,1995,Surrey,,,,,,,,,19931130,,49.151882,-122.771897
0,1,4,Tee,1000314703,13485,1318211226,,,38.8,,,In Service,,1994,Surrey,,,,,,,,,19940104,,49.206415,-122.856344
0,1,4,Tee,1000310357,17967,1503403474,200,CAS,,28,,In Service,7800-0233-00,2004,Surrey,,,Final AB,,,,,,20040503,,49.065793,-122.805783
0,1,4,Tee,1000312562,19340,1878306696,150,CAS,,66.8,,Abandoned,7800-0245-00,2005,Surrey,,,Final AB,,,,,,20060119,20080215,49.123899,-122.702191
0,1,4,Tee,1000298335,14183,1549010957,,,87.95,,,In Service,,1995,Surrey,,,,,,,,,19960618,,49.201452,-122.792656
0,1,4,Tee,1000298576,3660,1570011010,,,81.98,,,In Service,,1980,Surrey,,,,,,,,,19890316,,49.202400,-122.786872
0,1,4,Tee,1000298620,3765,1569310459,,,76.26,,,In Service,,1966,Surrey,,,,,,,,,19890317,,49.192422,-122.787104
0,1,4,Tee,1000298625,3804,1539910407,,,87.13,,,In Service,,1971,Surrey,,,,,,,,,19890320,,49.191482,-122.795220
0,1,4,Tee,1000298649,14180,1388210672,,,104.2,,,In Service,,1995,Surrey,,,,,,,,,19960617,,49.196357,-122.837064
0,1,4,Tee,1000298759,11994,1439010407,,,101.84,,,In Service,,1959,Surrey,,,,,,,,,19900808,,49.191542,-122.823066
0,1,4,Tee,1000314756,16567,1319011232,200,DI,,,,In Service,1201-3040-00,2002,Surrey,,,Final AB,,,,,,20030304,20110608,49.206278,-122.856163
0,1,4,Tee,1000298848,11792,1383910645,,,103.42,,,In Service,,1982,Surrey,,,,,,,,,19900726,,49.195878,-122.838254
0,1,4,Tee,1000298869,11814,1378810410,,,91.87,,,In Service,,1970,Surrey,,,,,,,,,19900727,,49.191632,-122.839668
0,1,4,Tee,1000298892,11867,1366410657,,,92.08,,,In Service,,1963,Surrey,,,,,,,,,19900730,,49.196100,-122.843082
0,1,4,Tee,1000298905,11881,1388110400,,,97.17,,,In Service,,1965,Surrey,,,,,,,,,19900731,,49.191445,-122.837123
0,1,4,Tee,1000298943,8407,1428510401,,,30.48,,,In Service,,1964,Surrey,,,,,,,,,19891214,,49.191444,-122.825966
0,1,4,Tee,1000299123,11079,1326601397,,,73.2,,,In Service,,1979,Surrey,,,,,,,,,19900612,,49.028604,-122.854561
0,1,4,Tee,1000299236,10992,1287901316,,,65.65,,,In Service,,1985,Surrey,,,,,,,,,19900608,,49.027163,-122.865215
0,1,1,Cross,1000307443,16933,1589208333,250,DI,,75.76,,In Service,7896-0334-00,2008,Surrey,,,Final AB,,,,,,20030516,20080916,49.153704,-122.781777
0,1,4,Tee,1000311511,16136,1336009378,200,CAS,67.67,67.67,0,In Service,3851,1975,Surrey,,REMOVED CROSS,,,,,,,20021008,,49.172696,-122.851570
0,1,4,Tee,1000311613,4820,1332008003,,,65,,,In Service,,1958,Surrey,,,,,,,,,19890427,,49.148098,-122.852724
0,1,4,Tee,1000311635,4885,1326208779,,,49.66,,,In Service,,1975,Surrey,,,,,,,,,19890428,,49.162138,-122.854294
0,1,4,Tee,1000303832,5944,1341707901,,,67,,,In Service,,1978,Surrey,,,,,,,,,19890619,,49.146257,-122.850063
0,1,4,Tee,1000303869,14382,1348107299,,,74.13,,,In Service,,1997,Surrey,,,,,,,,,19971023,,49.135102,-122.848344
0,1,4,Tee,1000303901,19363,1357107660,150,CAS,,70,,Abandoned,NO AB,1948,Surrey,,,,,,,,,20060125,,49.141628,-122.845839
0,1,4,Tee,1000303927,8412,1356909799,,,72.88,,,In Service,,1971,Surrey,,,,,,,,,19891218,,49.180588,-122.845744
0,1,4,Tee,1000303962,8472,1356409855,,,76.8,,,In Service,,1980,Surrey,,,,,,,,,19891220,,49.181591,-122.845880
0,1,4,Tee,1000303963,8473,1356409846,,,76,,,In Service,,1980,Surrey,,,,,,,,,19891220,,49.181428,-122.845879
0,1,4,Tee,1000311897,13530,1619308222,,,61,,,In Service,,1993,Surrey,,,,,,,,,19921218,,49.151918,-122.773490
0,1,4,Tee,1000309395,18050,1497707685,200,DI,,14.14,,In Service,7800-0324-00,2004,Surrey,,,Final AB,,,,,,20040525,20180124,49.142030,-122.807068
0,1,4,Tee,1000310324,17106,1479503203,250,CAS,35.09,35.15,-0.06,In Service,7895-0184-00,2001,Surrey,,,Final AB,,,,,,20030605,,49.060933,-122.812388
0,1,4,Tee,1000310330,17113,1469103306,300,CAS,34.69,,,In Service,7895-0272-00,1998,Surrey,,,Final AB,,,,,,20030605,,49.062801,-122.815264
0,1,4,Tee,1000311811,12488,1645608021,,,53.7,,,In Service,,1990,Surrey,,,,,,,,,19900906,,49.148284,-122.766253
0,1,4,Tee,1000311865,12363,1613208058,,,58.46,,,In Service,,1992,Surrey,,,,,,,,,19920619,,49.148965,-122.775172
0,1,4,Tee,1000311878,5067,1639308279,,,62.7,,,Abandoned,,1988,Surrey,,,,,,,,,19920826,20070124,49.152958,-122.767951
0,1,4,Tee,1000311900,13675,1640408220,,,60.9,,,In Service,,1993,Surrey,,,,,,,,,19940318,,49.151883,-122.767672
0,1,4,Tee,1000311909,14002,1680708303,,,42.35,,,In Service,,1994,Surrey,,,,,,,,,19950602,,49.153374,-122.756542
0,1,4,Tee,1000310320,16731,1460903412,300,PVC,14.6,15.2,-0.6,In Service,7898-0245-00,2002,Surrey,,,Final AB,,,,,,20030415,20170601,49.064690,-122.817498
0,1,4,Tee,1000311969,14499,1666508579,,,43.9,,,In Service,,1997,Surrey,,,,,,,,,19980626,,49.158114,-122.760443
0,1,4,Tee,1000305095,17074,1643510745,400,CAS,,68.6,,In Service,7800-0220-00,2002,Surrey,,,Final AB,,,,,,20030528,,49.197318,-122.766609
,1,4,Tee,1001201134,,1234410436,300,DI,,,,In Service,,,Surrey,,as per operations,,,,,,,20110614,20110614,49.191907,-122.879583
0,1,4,Tee,1000305116,18180,1614511081,200,PVC,76.94,78,-1.06,In Service,7899-0147-00,2004,Surrey,,,Final AB,,,,,,20040726,,49.203404,-122.774568
0,1,3,Tap,1000303366,14841,1234610435,,,12.4,,,In Service,,1959,Surrey,,,,,,,,,19990208,20110614,49.191876,-122.879523
,1,4,Tee,1001182343,,1480203338,,,,,,In Service,,,Surrey,,,Final AB,,,,,,20101119,20170601,49.063366,-122.812188
,1,4,Tee,1001913712,,1496407685,200,DI,,14.4,,In Service,1216-3110-00,2017,Surrey,,,Initial AB,,,,,,20180124,20180124,49.142031,-122.807418
0,1,4,Tee,1000305485,15492,1789205955,250,CAS,,10.05,,In Service,7801-0064-00,2001,Surrey,,,Final AB,,,,,,20020723,,49.110546,-122.726838
0,0,4,Tee,1000304035,8617,1303910015,,,89.37,,,Abandoned,,1970,Surrey,,,,,,,,,19900105,20150202,49.184488,-122.860374
0,1,4,Tee,1000305494,17546,1770105802,300,CAS,5,3.33,1.67,In Service,1202-6050-00,2003,Surrey,,,,,,,,,20030908,,49.107806,-122.732119
,1,4,Tee,1001913718,,1308606588,200,DI,,83.88,,In Service,1216-3050-00,2017,Surrey,,,Initial AB,,,,,,20180124,20180124,49.122254,-122.859283
0,1,4,Tee,1000304038,8620,1307409976,,,90.74,,,In Service,,1968,Surrey,,,,,,,,,19900105,20150202,49.183562,-122.859429
,1,4,Tee,1001804623,,1304210027,200,CAS,,89.79,,In Service,1211-3200-00,2014,Surrey,,,Final AB,,,,,,20150202,20150202,49.184482,-122.860314
,1,4,Tee,1001913719,,1318806587,200,DI,,,,In Service,1216-3120-00,2017,Surrey,,,Initial AB,,,,,,20180124,20180124,49.122222,-122.856472
,1,4,Tee,1001804624,,1304210023,200,CAS,,89.33,,In Service,1211-3200-00,2014,Surrey,,,Final AB,,,,,,20150202,20150202,49.184406,-122.860315
0,1,4,Tee,1000297759,11847,1488508223,,,21.81,,,In Service,,1992,Surrey,,,,,,,,,19931119,,49.152027,-122.809561
0,1,4,Tee,1000297970,3369,1457208624,,,52.26,,,In Service,,1983,Surrey,,,,,,,,,19890303,,49.159288,-122.818152
0,1,4,Tee,1000311734,16411,1296908709,300,DI,,59.3,,In Service,5097-134,1999,Surrey,,,,,,,,,20030108,20110608,49.160624,-122.862401
0,1,4,Tee,1000311946,14119,1680508665,150,DI,25.52,,,Abandoned,,1996,Surrey,,,,,,,,,19961219,20110608,49.159912,-122.756565
0,1,4,Tee,1000313512,15287,1519502690,300,DI,65.7,69.38,-3.68,In Service,1297-621,1999,Surrey,,,,,,,,,20020709,20110608,49.051633,-122.801420
,1,2,Reducer,1001804625,,1304310015,200,CAS,,88.91,,In Service,1211-3200-00,2014,Surrey,,200 X 150 Reducer,Final AB,,,,,,20150202,20150202,49.184264,-122.860309
0,1,4,Tee,1000298710,16592,1364010877,250,DI,,90.98,,In Service,1201-3040-00,2002,Surrey,,,Final AB,,,,,,20030305,20110608,49.199842,-122.843762
0,1,4,Tee,1000308356,15345,1599902020,300,DI,68.95,67.2,1.75,In Service,1200-6120-00,2001,Surrey,,,Final AB,,,,,,20020712,20110608,49.039453,-122.779344
,1,4,Tee,1001419759,,1206207017,300,DI,,71.28,,In Service,7806-0376-00,2013,Surrey,,,Final AB,,,,,,20120727,20151009,49.130043,-122.887507
,1,4,Tee,1001707531,,1644706220,300,DI,,30.71,,In Service,7811-0330-00,2014,Surrey,,,Final AB,,,,,,20140814,20151009,49.115438,-122.766662
0,1,4,Tee,1000313383,9596,1513502746,100,DI,64,,,Abandoned,,1952,Surrey,,,,,,,,,19900308,20110608,49.052937,-122.803048
0,1,4,Tee,1000849830,,1401009176,100,DI,,61.5,,In Service,7804-0410-00,2007,Surrey,,TEE,Final AB,,,,,,20080507,20110608,49.169038,-122.833648
0,1,4,Tee,1000849831,,1401009180,200,DI,,61.31,,In Service,7804-0410-00,2007,Surrey,,,Final AB,,,,,,20080507,20110608,49.169117,-122.833649
0,1,4,Tee,1000300421,19510,1795806987,350,DI,,32.26,,In Service,7802-0358-00,2006,Surrey,,,Final AB,,,,,,20060404,20110608,49.129232,-122.724908
0,1,4,Tee,1000312461,15473,1855006667,200,DI,,68.33,,In Service,7896-0219-01,1998,Surrey,,,Final AB,,,,,,20020722,20110608,49.123401,-122.708633
0,1,4,Tee,1000841335,,1347901959,400,DI,,98.57,,In Service,1206-5510-00,2007,Surrey,,,Final AB,,,,,,20080117,20110608,49.038473,-122.848709
0,1,4,Tee,1000312463,15476,1850706813,350,DI,58.92,61.45,-2.53,In Service,7894-0466-00,2000,Surrey,,,Final AB,,,,,,20020722,20110608,49.126036,-122.709795
,1,4,Tee,1001707532,,1646006234,300,DI,,29.65,,In Service,7811-0330-00,2014,Surrey,,,Final AB,,,,,,20140814,20151009,49.115694,-122.766279
0,1,4,Tee,1000314848,7311,1420611434,,,80.38,,,In Service,,1975,Surrey,,,,,,,,,19890927,20060922,49.209892,-122.828104
0,1,4,Tee,1000307657,18913,1479107182,200,PVC,,52.47,,In Service,7803-0184-00,2005,Surrey,,,Final AB,,,,,,20050616,,49.132927,-122.812221
0,1,4,Tee,1000308084,17608,1645403573,200,CAS,,1.95,,In Service,7800-0347-00,2003,Surrey,,,Final AB,,,,,,20031007,,49.067533,-122.766669
0,1,4,Tee,1000308460,17418,1491610885,200,PVC,,,,For Construction,1202-6030-00,2002,Surrey,,,,,,,,,20021011,,49.199932,-122.808516
0,1,4,Tee,1000308840,16998,1685908180,200,CAS,,36.51,,In Service,7801-0184-00,2002,Surrey,,,Final AB,,,,,,20030522,,49.150883,-122.755109
0,1,4,Tee,1000308872,18031,1705808113,200,PVC,,19.62,,In Service,7802-0374-00,2004,Surrey,,,Final AB,,,,,,20040519,,49.149648,-122.749645
0,1,4,Tee,1000309370,17353,1479507329,200,PVC,,48.3,,In Service,7896-0356-00,2003,Surrey,,,Final AB,,,,,,20030723,,49.135571,-122.812121
0,1,4,Tee,1000301803,15061,1320202365,300,DI,86.24,,,In Service,1299-6010-00,2002,Surrey,,,Final AB,,,,,,20050623,20110608,49.045820,-122.856301
0,1,4,Tee,1000304252,18984,1325610180,150,DI,,,,In Service,1299-6070-00,2002,Surrey,,,Final AB,,,,,,20050719,20110608,49.187237,-122.854406
0,1,4,Tee,1000844550,,1900106540,300,DI,,67.21,,In Service,1205-6090-00,2007,Surrey,,,Final AB,,,,,,20080215,20110608,49.121064,-122.696201
0,1,4,Tee,1000834026,,1841406809,350,DI,,59.29,,In Service,1205-3090-00,2007,Surrey,,,Final AB,,,,,,20071010,20110608,49.125979,-122.712376
,1,4,Tee,1001707593,,1647106267,,DI,,28.4,,In Service,7811-0330-00,2014,Surrey,,,Final AB,,,,,,20140814,20151009,49.116284,-122.765974
0,1,4,Tee,1000303966,8479,1336909831,,,74.46,,,In Service,,1986,Surrey,,,,,,,,,19891221,,49.181174,-122.851286
,0,0,Cap,1001792362,,1640702357,200,CAS,,,,Abandoned,7812-0204-00,2014,Surrey,,,Final AB,,,,,,20141024,20150609,49.045543,-122.768065
0,1,4,Tee,1000314402,8056,1337707150,,,75.35,,,In Service,,1973,Surrey,,,,,,,,,19891114,,49.132674,-122.851206
0,1,4,Tee,1000314405,8055,1356007092,,,69,,,In Service,,1948,Surrey,,,,,,,,,19891115,,49.131612,-122.846166
0,1,4,Tee,1000312780,432,1292806201,,,95.62,,,In Service,,1980,Surrey,,,,,,,,,19880913,20140707,49.115524,-122.863607
0,1,4,Tee,1000314487,7911,1319006462,,,80.66,,,In Service,,1979,Surrey,,,,,,,,,19891102,,49.120226,-122.856401
0,1,4,Tee,1000314595,627,1680602675,,,27.43,,,In Service,,1991,Surrey,,,,,,,,,19961209,,49.051556,-122.757062
0,1,4,Tee,1000309168,16882,1271507822,300,CAS,,81.9,,In Service,7895-0227-00,2000,Surrey,,,Final AB,,,,,,20030514,20150609,49.144595,-122.869456
0,1,4,Tee,1000302349,19236,1706308033,250,PVC,,,,In Service,7803-0225-00,2006,Surrey,,,Final AB,,,,,,20051123,20070501,49.148212,-122.749497
0,1,4,Tee,1000312357,18618,1891607229,450,DI,,76.49,,In Service,7802-0240-00,2004,Surrey,,,Final AB,,,,,,20050131,20110608,49.133530,-122.698492
0,1,2,Reducer,1000298121,5520,1276708019,,DI,77.51,,,In Service,,1979,Surrey,,,Initial AB,,,,,,19890526,20150609,49.148157,-122.868009
0,1,4,Tee,1000305066,15204,1665710904,200,DI,,48.94,,In Service,7898-0015-00,2001,Surrey,,,Final AB,,,,,,20020628,20110608,49.200190,-122.760446
0,1,4,Tee,1000309376,17369,1485707415,200,DI,,40,,In Service,7896-0356-00,2003,Surrey,,,Final AB,,,,,,20030724,,49.137116,-122.810407
0,1,4,Tee,1000310329,17112,1469103311,300,CAS,34.69,23.2,11.49,In Service,7895-0272-00,1998,Surrey,,,Final AB,,,,,,20030605,,49.062878,-122.815253
0,1,4,Tee,1000310372,18152,1480203532,250,DI,,12.4,,In Service,7800-0232-00,2004,Surrey,,,Final AB,,,,,,20040716,,49.066874,-122.812175
0,1,4,Tee,1000310379,18159,1495803472,250,PVC,,32.5,,In Service,7800-0232-00,2004,Surrey,,,Final AB,,,,,,20040716,,49.065783,-122.807891
0,1,4,Tee,1000310382,18162,1500203411,250,PVC,,31.02,,In Service,7800-0232-00,2004,Surrey,,,Final AB,,,,,,20040716,,49.064665,-122.806686
0,1,4,Tee,1000307136,18946,1265909519,300,DI,,87.17,,In Service,1299-6130-00,2002,Surrey,,,Final AB,,,,,,20020704,20110608,49.175302,-122.870928
0,1,1,Cross,1000315047,2825,1640702343,,,94.77,,,In Service,,1984,Surrey,,,,,,,,,19890206,20150609,49.045577,-122.768072
0,1,4,Tee,1000307565,15501,1485006420,300,DI,,11.58,,In Service,1297-3130-01,1999,Surrey,,,Final AB,,,,,,20020723,20110608,49.119136,-122.810660
0,1,4,Tee,1000301466,2151,1258301658,,,44.32,,,In Service,,1988,Surrey,,,,,,,,,19900321,20080410,49.033046,-122.873367
0,0,4,Tee,1000314553,2828,1640802341,,,94.77,,,Abandoned,,1978,Surrey,,,,,,,,,19890206,20150609,49.045546,-122.768065
0,1,4,Tee,1000309430,18570,1468707866,100,DI,,18.15,,In Service,7801-0234-00,2004,Surrey,,,Final AB,,,,,,20050105,20110608,49.145307,-122.815064
0,1,4,Tee,1000309722,15571,1273306704,100,DI,,88.79,,In Service,7896-0211-00,1998,Surrey,,,Final AB,,,,,,20020725,20110608,49.124360,-122.869016
